ID,Main Category,Sub Categories,Title,Description,Ring Size,Length,Packaging,Price,Image URL
98186071,古巴產品,卡里羅,卡里罗 鹰寸尼加拉瓜No.62' 24支 127*62 Inch Nicaragua No.62',,62,127mm,24支,MOP$2632.00/澳门币,https://img.pospal.cn/productImages/3896373/7ffd09fe-8e42-4e35-9158-c23cf2247662_200x200.jpg
98186116,古巴產品,卡里羅,卡里罗 鹰寸尼加拉瓜No.64' 24支 156*64 Inch Nicaragua No.64',,64,156mm,24支,MOP$3033.00/澳门币,https://img.pospal.cn/productImages/3896373/dcbf1edc-503c-4ffb-821d-44218c02eb83_200x200.jpg
68282789,古巴產品,卡里羅,卡里罗 复兴 雄伟特级皇冠 10支 137*52 Majestic,一款多米尼加风味的高级罗拔图，具有丰富的风味。 这款赢得了权威杂志Cigar Aficionado2018年度25强中的第一位。 在樰珈界，没有比这更好的质量证明。这款具有华丽的尼加拉瓜红棕色茄衣，精心包裹着优质的尼加拉瓜的茄套和茄芯。 带丰富的泥土和香料气息，使您的味蕾感受一场盛宴。,52,137mm,10支,MOP$1128.00/澳门币,https://img.pospal.cn/productImages/3823360/0acd9d37-0ab8-4f63-9f1a-18077d517848_200x200.jpg
81415102,古巴產品,卡里羅,卡里罗 复兴 英勇 10支 155*52 Valientes,这款散发家族品牌标志性、鲜明的独特香味。富烤面包和泥土的味道，还有愉快而甜美的全麦饼干、香料、杏仁和淡淡的草药香气。最后以浓郁而持久的坚果和辛辣的味道作结。,52,155mm,10支,MOP$1065.00/澳门币,https://img.pospal.cn/productImages/3896373/c5cab1bd-6357-40ab-b9f8-45194e92f6ef_200x200.jpg
131292610,古巴產品,卡里羅,卡里罗 忠诚 知己 20支 152*52 Confidant,珈衣相当油亮，深色珈衣泛着诱人的光泽，在华丽的绿金色环标映衬下显得格外精致。珈衣来自于厄瓜多尔苏门答腊地区，珈芯和珈则选自于尼加拉瓜地区种植的烟叶。这样的搭配赋予了雪雪独特的丰富韵味。坚果和皮革的味道是主线，其间夹杂着咖啡和木质的醇香，混合成一种强烈而浓郁的香气。到了中段，肉豆蔻的迷人香气加入，给味蕾带来了一场难忘的邂逅，其中还不乏有微微辛辣的胡椒香，让人味感倍感馥郁。尾段进入华彩乐章，香草味渐入，惊艳升华的同时迸发出灿烂耀眼的力量，回味绵长。,52,152mm,20支,MOP$1838.00,https://img.pospal.cn/productImages/3823360/d4a12270-141d-4ea8-9ece-27b47c2eaa27_200x200.jpg
131288849,古巴產品,威利,威利 自由精选 6支 La Libertad Seleccion,里面有罗拔图(127*52)、告朗拿(146*43)、大公牛(152*54)各两支，浓度为4；La Libertad是西班牙文中自由的意思，该系列雪雪混合尼加拉瓜哈拉帕的克里奥洛珈衣，多米尼加共和国西巴欧山谷的珈套，哈拉帕的塞科、埃斯特利的维索和埃斯特利的利格罗珈芯制成。口味多样且复杂，融合了黑巧克力、咖啡、香料和焦糖的风味。,N/A,N/A,N/A,MOP$528.00,https://img.pospal.cn/productImages/3823360/f2efcc92-9901-47ac-9b2c-8877c5cb90af_200x200.jpg
73281069,古巴產品,威利,威利 出口系列经典扁雪茄-原味 25支 100*14*11,,14,100mm,25支,MOP$438.00/澳门币,https://img.pospal.cn/productImages/3896373/075188f3-bd96-4ad3-8ad0-e4ed1277167e_200x200.jpg
62112687,古巴產品,威利,威利1号 苏门答腊 5支 124*44,,44,124mm,5支,MOP$189.00/澳门币,https://img.pospal.cn/productImages/3896373/ec25fb77-764e-43e3-929d-6afb587640f8_200x200.jpg
78856377,古巴產品,威利,威利1号 苏门答腊 50支(10盒) 124*44,,44,124mm,50支,MOP$1890.00/澳门币,https://img.pospal.cn/productImages/3896373/899bfd74-2c1a-4efe-9e13-f011f4a9806b_200x200.jpg
132034668,古巴產品,威利,威利1号 苏门答腊 25支(5盒) 124*44,,44,124mm,25支,MOP$945.00,https://img.pospal.cn/productImages/3823360/ccee507a-1ccf-4cb3-9d4d-80cff5ec7b41_200x200.jpg
63895505,古巴產品,威利,威利3号 5支 155*36,,36,155mm,5支,MOP$105.00/澳门币,https://img.pospal.cn/productImages/3896373/6ec76ae4-2e62-445a-959f-bfeb6c2b6a76_200x200.jpg
67022981,古巴產品,威利,威利6号 滤嘴-原味 10支 96*23,此雪茄采用造型独特的过滤嘴与尖形的烟身设计。带烟嘴，口味醇香，比起酒红色威力6号，黄盒威力6号纯烟叶，不参杂干果香与咖啡香，尺寸类普通香烟粗，比较适合初学者。,23,96mm,10支,MOP$126.00/澳门币,https://img.pospal.cn/productImages/3896373/f9877b90-1ff3-4f43-9cee-c30fdd38e7f5_200x200.jpg
84102755,古巴產品,威利,威利6号 滤嘴-原味 50支(5盒) 96*23,,23,96mm,50支,MOP$630.00/澳门币,https://img.pospal.cn/productImages/3896373/173b679e-d173-4adf-8c87-69a064cef573_200x200.jpg
67022969,古巴產品,威利,威利6号 滤嘴-甜味 10支 96*23,,23,96mm,10支,MOP$126.00/澳门币,https://img.pospal.cn/productImages/3896373/1277d530-318a-449d-b1f1-2151b53f4e9e_200x200.jpg
78073829,古巴產品,威利,威利6号 滤嘴-甜味 50支(5盒) 96*23,,23,96mm,50支,MOP$630.00/澳门币,https://img.pospal.cn/productImages/3896373/12ebdb4d-685e-4e7e-98fa-db4d5ef8630c_200x200.jpg
63895964,古巴產品,威利,威利6号 滤嘴-樱桃味 10支 96*23,,23,96mm,10支,MOP$126.00/澳门币,https://img.pospal.cn/productImages/3896373/f7bb485c-be83-419a-8091-eb775a797671_200x200.jpg
78856179,古巴產品,威利,威利6号 滤嘴-樱桃味 50支(5盒) 96*23,,23,96mm,50支,MOP$630.00/澳门币,https://img.pospal.cn/productImages/3896373/f87794e3-0591-443d-90fa-e5854b5fbf7a_200x200.jpg
63895691,古巴產品,威利,威利7号 苏门答腊 5支 99*38,,38,99mm,5支,MOP$73.00/澳门币,https://img.pospal.cn/productImages/3896373/361a09bf-3662-4fba-84f8-4206da9e12c1_200x200.jpg
86068864,古巴產品,威利,威利7号 苏门答腊 25支(5盒) 99*38,,38,99mm,25支,MOP$362.00/澳门币,https://img.pospal.cn/productImages/3896373/1e971eeb-8dc4-4d03-b33e-fd4bc88393ad_200x200.jpg
63895802,古巴產品,威利,威利8号 5支 107*32,,32,107mm,5支,MOP$105.00/澳门币,https://img.pospal.cn/productImages/3896373/423a5a37-8302-4ec0-9cc8-2dabd993c64b_200x200.jpg
70565469,古巴產品,威利,威利 金筒-特级古巴叶 3支 170*33,,33,170mm,3支,MOP$173.00/澳门币,https://img.pospal.cn/productImages/3896373/479ca0e9-a8a7-4429-8b35-105ccf8f4597_200x200.jpg
70565140,古巴產品,威利,威利 红筒-香草味 3支 170*33,,33,170mm,3支,MOP$152.00/澳门币,https://img.pospal.cn/productImages/3896373/42b93e45-ae52-4ead-96a7-dbbea7536fbf_200x200.jpg
70565094,古巴產品,威利,威利 蓝筒-古巴叶 3支 170*33,,33,170mm,3支,MOP$152.00/澳门币,https://img.pospal.cn/productImages/3896373/a24ada96-1d8c-440d-8344-cbc87a4dff97_200x200.jpg
70565427,古巴產品,威利,威利 黑筒-苏门答腊 3支 170*33,,33,170mm,3支,MOP$152.00/澳门币,https://img.pospal.cn/productImages/3896373/c1be6b70-90dc-4c55-aeb9-35954ff743f6_200x200.jpg
95487909,古巴產品,威利,威利 迷你-咖啡味 10支 75*22 Mini,,22,75mm,10支,MOP$58.00/澳门币,https://img.pospal.cn/productImages/3896373/e5641928-a639-4101-bc78-b3cddf0754e5_200x200.jpg
95487803,古巴產品,威利,威利 迷你-香草味 10支 75*22 Mini,,22,75mm,10支,MOP$58.00/澳门币,https://img.pospal.cn/productImages/3896373/c271de9a-7187-46f4-b1cf-bdbfb7facdeb_200x200.jpg
62159691,古巴產品,丹納曼,丹纳曼 茉丝 滤嘴 10支 89*20 Moods Filter,浓度1。带滤嘴的小雪雪，味道舒适轻柔，加甜味烟嘴，富有热带韵味，散发诱人的清香，您周围的人闻到这种芳香都会感到舒适。,20,89mm,10支,MOP$78.00/澳门币,https://img.pospal.cn/productImages/3823360/e6097386-788d-4675-81bd-b2fd94407cc8_200x200.jpg
130382600,古巴產品,丹納曼,丹纳曼 茉丝 滤嘴 50支(5盒) 89*20 Moods Filter,浓度1。带滤嘴的小雪雪，味道舒适轻柔，加甜味烟嘴，富有热带韵味，散发诱人的清香，您周围的人闻到这种芳香都会感到舒适。,20,89mm,50支,MOP$390.00,https://img.pospal.cn/productImages/3823360/a7032376-2ba5-4b3f-bfc6-faf9907e7cff_200x200.jpg
62159592,古巴產品,丹納曼,丹纳曼 迷你茉丝 双倍活性炭滤咀 10支 77*20 Moods Double Filter,带滤嘴的小雪雪，味道舒适轻柔，加甜味滤嘴，富有热带韵味，散发诱人的清香，您周围的人闻到这种芳香都会感到舒适。,20,77mm,10支,MOP$53.00/澳门币,https://img.pospal.cn/productImages/3896373/01959164-4513-4172-add9-39e377d1c4b8_200x200.jpg
78854999,古巴產品,丹納曼,丹纳曼 迷你茉丝 双倍活性炭滤咀 100支(10盒) 77*20 Moods Double Filter,带滤嘴的小雪雪，味道舒适轻柔，加甜味滤嘴，富有热带韵味，散发诱人的清香，您周围的人闻到这种芳香都会感到舒适。,20,77mm,100支,MOP$530.00/澳门币,https://img.pospal.cn/productImages/3896373/c093755e-3839-4832-8eee-0f1b59f1a6a7_200x200.jpg
82370608,古巴產品,丹納曼,丹纳曼 茉丝红筒 4支 120*26 Moods,浓度1。不带滤嘴的茉丝雪茄，比滤嘴茉丝大根一些，散发诱人的清香，您周围的人闻到这种芳香都会感到舒适。,26,120mm,4支,MOP$98.00/澳门币,https://img.pospal.cn/productImages/3896373/fb9c4f9a-34c0-4d18-a475-9885ecece32d_200x200.jpg
82370626,古巴產品,丹納曼,丹纳曼 茉丝红筒 20支(5盒) 120*26 Moods,,26,120mm,20支,MOP$490.00/澳门币,https://img.pospal.cn/productImages/3896373/0c319900-3b3b-4539-851d-601509907e95_200x200.jpg
82371330,古巴產品,丹納曼,丹纳曼 滤嘴-甜味 10支 92*20 Sweet Filter​,茄如其名，带有甜干邑的味道，舒适轻柔，加甜味烟嘴，富有热带韵味，散发诱人的清香。为长期保鲜采用精美金属盒包装，像普通香烟般大小。,20,92mm,10支,MOP$89.00/澳门币,https://img.pospal.cn/productImages/3896373/aec7b0f1-a0b7-4fb0-b1f2-fd1727982135_200x200.jpg
76643080,古巴產品,奥利瓦,奥利瓦 V系列 米拉尼奥 双尖 10支 165*52 Melanio Figurado,,52,165mm,10支,MOP$1881.00/澳门币,https://img.pospal.cn/productImages/3896373/20d1d299-2dff-492a-a804-6cd5c47fde83_200x200.jpg
106872142,古巴產品,奥利瓦,奥利瓦 V系列 米拉尼奥 罗拔图 10支 127*52 Melanio Robusto,奥利瓦V米拉尼奥系列雪茄的ligero茄心采用专业的发酵方式，ligero烟叶因其强劲的口感和丰富的香气而闻名。这款特别的雪茄能超越众多茄客的最高预期。来自尼加拉瓜贾乐帕(Jalapa) 的茄套烟叶得到精心的醇化，能产生更好的口感。,52,127mm,10支,MOP$1180.00,https://img.pospal.cn/productImages/3896373/0a80f704-f137-42f4-9b26-db1db14fdb77_200x200.jpg
106868313,古巴產品,奥利瓦,奥利瓦 V系列 双罗拔图 铝管12支 127*54 Double Robusto,奥利瓦V系列雪茄，是一款精致的雪茄，采用尼加拉瓜长茄心，其中的烟叶在尼加拉瓜知名烟叶种植区贾乐帕山谷，并经过特别的熟成发酵。茄衣来自古巴的种子，纯阳植种植，颜色更深，香气更丰富。此款馥郁的雪茄展示了更大的魅力，有丰富的咖啡味、黑巧克力味，辛辣味。结构完美，抽吸顺畅。,54,127mm,12支,MOP$1401.00,https://img.pospal.cn/productImages/3896373/31ea2285-4833-4118-95cc-399b3619d45c_200x200.jpg
106868390,古巴產品,奥利瓦,奥利瓦 V系列 双公牛 24支 152*60 Double Toro,奥利瓦V系列雪茄，是一款精致的雪茄，采用尼加拉瓜长茄心，其中的烟叶在尼加拉瓜知名烟叶种植区贾乐帕山谷，并经过特别的熟成发酵。茄衣来自古巴的种子，纯阳植种植，颜色更深，香气更丰富。此款馥郁的雪茄展示了更大的魅力，有丰富的咖啡味、黑巧克力味，辛辣味。结构完美，抽吸顺畅。,60,152mm,24支,MOP$2288.00,https://img.pospal.cn/productImages/3896373/d61f967a-4195-46f0-a6f0-ef9bd0a2494b_200x200.jpg
128801860,古巴產品,狮子王(拉奥罗拉),狮子王 澳门回归25周年纪念版 10支 150*52 Macao 25TH Aniversario,为庆祝中华人民共和国成立75周年、澳门回归25周年，拉奥罗拉特别推出澳门回归25周年纪念版雪雪。凝聚着对祖国的热爱与澳门的祝福。以精湛工艺、优质烟叶和独特设计，见证历史辉煌，展望未来美好，成为连接过去与未来的重要纽带。品鉴这款纪念版雪雪，是一种独特而难忘的享受。点燃雪雪的瞬间，浓郁的古巴风味扑鼻而来，仿佛将人带入古巴的传统种植园。初尝口感醇厚，带有淡淡的甜味和香料味，随后逐渐释放出浓郁的烟草味与木质香气。在品吸的过程中，您将体验到雪雪细腻的口感与丰富的层次感，每一口都仿佛在诉说着澳门回归25年来的历史变迁与辉煌成就。,52,150mm,10支,MOP$2278.00,https://img.pospal.cn/productImages/3823360/2c5d0552-7ee2-42f4-bfa4-2e5d665b1773_200x200.jpg
128738922,古巴產品,狮子王(拉奥罗拉),狮子王 卡尔马龙酒桶 陈年鱼雷 25支 157*52 Karl Malone Barrel Aged Belicoso,Karl Malone的桶陈酿是在多米尼加共和国的拉奥罗拉工厂制造的。这是世界上运行时间最长的烟草之一。长填充剂配方用厄瓜多尔包装纸卷起，由多米尼加、秘鲁和尼加拉瓜桶装烟草组成，它们都由厄瓜多尔桶装粘合剂叶固定在一起。带有木材、奶油、皮革、花香、香料、磨砂薄片的味道。,52,157mm,25支,MOP$1824.00,https://img.pospal.cn/productImages/3823360/f1f5e3c2-4ffc-44af-876d-cd2f5c5875e3_200x200.jpg
128745765,古巴產品,狮子王(拉奥罗拉),狮子王 卡尔马龙酒桶 陈年罗拔图 25支 127*50 Karl Malone Barrel Aged Robusto,Karl Malone的桶陈酿是在多米尼加共和国的拉奥罗拉工厂制造的。这是世界上运行时间最长的烟草之一。长填充剂配方用厄瓜多尔包装纸卷起，由多米尼加、秘鲁和尼加拉瓜桶装烟草组成，它们都由厄瓜多尔桶装粘合剂叶固定在一起。带有木材、奶油、皮革、花香、香料、磨砂薄片的味道。,50,127mm,25支,MOP$1618.00,https://img.pospal.cn/productImages/3823360/67045eb8-8299-450f-bd4d-0028cf4421e3_200x200.jpg
128745850,古巴產品,狮子王(拉奥罗拉),狮子王 卡尔马龙酒桶 陈年公牛 20支 146*54 Karl Malone Barrel Aged Toro,Karl Malone的桶陈酿是在多米尼加共和国的拉奥罗拉工厂制造的。这是世界上运行时间最长的烟草之一。长填充剂配方用厄瓜多尔包装纸卷起，由多米尼加、秘鲁和尼加拉瓜桶装烟草组成，它们都由厄瓜多尔桶装粘合剂叶固定在一起。带有木材、奶油、皮革、花香、香料、磨砂薄片的味道。,54,146mm,20支,MOP$1618.00,https://img.pospal.cn/productImages/3823360/01eab860-2e74-445e-b8aa-0af5703eae13_200x200.jpg
120031364,古巴產品,狮子王(拉奥罗拉),狮子王 115周年 大公牛 20支 152*58 Anniversary Gran Toro,为纪念品牌成立115周年，于2018年推出115周年纪念系列，采用厄瓜多尔的珈衣巴西的珈套及混合多米尼加、尼加拉瓜和巴西的烟叶为珈芯，散发木香的奶油味的烟雾，带有黑胡椒的味道，尾段则有浓郁的肉桂、核桃和柑橘味。,58,152mm,20支,MOP$1900.00,https://img.pospal.cn/productImages/3896373/537a0889-de04-43d5-a9aa-9ab5a22b72d2_200x200.jpg
120029374,古巴產品,狮子王(拉奥罗拉),狮子王 1903康涅狄克 罗拔图 18支 127*50 Connecticut Robusto,这款是为了庆祝 La Aurora 雪茄厂成立于1903年而推出的特别版本。尺寸设计适合喜欢中等口感的爱好者，它提供了舒适的握感和平衡的味道。使用来自多米尼加共和国的顶级烟草制成。经过精心挑选和陈化，呈现出柔和而丰富的风味，其中包括奶油、木质、辛香和淡淡的甜味。,50,127mm,18支,MOP$1454.00,https://img.pospal.cn/productImages/3896373/2be6c26f-43fb-429c-8617-cc09cfe9d195_200x200.jpg
112576174,古巴產品,狮子王(拉奥罗拉),狮子王 非凡6号(新版) 25支 146*48 Excepcionales,多米尼加共和国，强度：3.5 。强度均衡，酒体从中度到浓郁，具有由木香组成的复杂口味。奶油咖啡的烘烤味十分突出，辛辣味贯穿整个旅程，还带来一丝榛子​​和核桃坚果的味道。,48,146mm,25支,MOP$2243.00,https://img.pospal.cn/productImages/3823360/8b1f8978-3b8f-4ba3-aac2-465ef1c33aee_200x200.jpg
104855610,古巴產品,狮子王(拉奥罗拉),狮子王 非凡罗拔图 25支 127*50 Excepcionales Robusto,多米尼加共和国，强度：3.5 。强度均衡，酒体从中度到浓郁，具有由木香组成的复杂口味。奶油咖啡的烘烤味十分突出，辛辣味贯穿整个旅程，还带来一丝榛子​​和核桃坚果的味道。,50,127mm,25支,MOP$2166.00,https://img.pospal.cn/productImages/3896373/7b3aa2a1-8178-4616-9b59-b4493a629462_200x200.jpg
104855710,古巴產品,狮子王(拉奥罗拉),狮子王 非凡下午(半世纪) 25支 102*54 Excepcionales Media Tarde,多米尼加共和国，强度：3.5 。强度均衡，酒体从中度到浓郁，具有由木香组成的复杂口味。奶油咖啡的烘烤味十分突出，辛辣味贯穿整个旅程，还带来一丝榛子​​和核桃坚果的味道。,54,102mm,25支,MOP$2090.00,https://img.pospal.cn/productImages/3896373/8ae0dc8e-eb06-4edc-ab13-10a17e383970_200x200.jpg
131245915,古巴產品,狮子王(拉奥罗拉),狮子王 107厄瓜多尔飞船 20支 102*58 Ecuador Zeppelin,107厄瓜多尔为一种中等到浓郁的雪雪，由厄瓜多尔珈衣，多米尼加珈套以及多米尼加和尼加拉瓜珈芯烟草组成。开始时温和而略带辛辣，过程中会增加强度和香气的多样性。在味道方面，可可、皮革和咖啡的香气占主导地位。芳香雪雪爱好者的真正享受。,58,102mm,20支,MOP$1740.00,https://img.pospal.cn/productImages/3823360/628cd1e5-7c80-4d35-a40c-b8bf4089f760_200x200.jpg
120029772,古巴產品,狮子王(拉奥罗拉),狮子王 107飞船 20支 102*58 Zeppelin,纪念多米尼加共和国最古老的雪茄工厂La Aurora成立107周年，也是对107年来卓越和精湛工艺的庆祝。他们与世界顶级团队合作，制作手工雪雪的经验接近完美，为爱好者提供了更浓郁且复杂的优质雪茄。La Aurora 107 Zeppelin是该品牌专业知识的象征，工匠使用阳光生长的鲜红色厄瓜多尔珈衣，以及多米尼加和尼加拉瓜珈心精心卷制每支雪雪，使其均匀而有规律地燃烧，带来了令人难以置信的愉悦烟雾。这款以温和和少量辛辣的开始，沿著烟雾将其身体增加到中等到饱满的水准。它富含真正的烟草风味，从木质和胡椒味绽放到更奶油、泥土和坚果的烟雾中，肉豆蔻、肉桂和焦糖的味道浮出水面。随著雪茄的燃烧，空气中弥漫著浓郁的可可和香料的香气，让您留下一段难忘的体验，美味又有趣！,58,102mm,N/A,MOP$1649.00,https://img.pospal.cn/productImages/3896373/922d609d-26a7-4407-827d-c80636dd82b5_200x200.jpg
