SKU,Title,Brand,Description,Price,H Price,Stock,Dimensions,Length,Ring Size,Packaging,Tags,Image URL,Product URL
ROM001,罗密欧．朱丽叶/罗密欧 比利高/彪丽高/魚雷 (25支/盒) 【140×52】Romeo Y Julieta Belicosos,罗密欧．朱丽叶/罗密欧,,6940,7240,10,140mm x 52,140,52,25支/盒,,https://ktcigar.com/wp-content/uploads/2024/05/Romeo_y_Julieta_Belicosos_03_21.jpg,https://ktcigar.com/single/?sku=ROM001&id=9782
MON015,蒙特 大爱/艾蒙多/爱蒙多 (25支/盒) 【135×52】Montecristo Edmundo,蒙特,,6670,6960,10,135mm x 52,135,52,25支/盒,特,https://ktcigar.com/wp-content/uploads/2024/05/Montecristo_Edmundo_SBN25s_03_428.jpg,https://ktcigar.com/single/?sku=MON015&id=1757
HUP001,乌普曼/优民 鉴赏家一号 (25支/盒) 【127×48】H. Upmann Connoisseur No. 1,乌普曼/优民,,6700,6990,10,127mm x 48,127,48,25支/盒,,https://ktcigar.com/wp-content/uploads/2024/05/H_Upmann_Connoisseur_No1_03_780.jpg,https://ktcigar.com/single/?sku=HUP001&id=7037
HOY019,好友 德里约赛科/里约赛科 铝管 (5 X 3支/盒) 【140×56】Hoyo De Monterrey Le Hoyo De Rio Seco A/T,好友,,6760,7050,10,140mm x 56,140,56,,,https://ktcigar.com/wp-content/uploads/2024/05/03_31.jpg,https://ktcigar.com/single/?sku=HOY019&id=7050
QUA001,多尔塞/多尔赛 高朗拿克拉罗/皇冠 (25支/盒) 【142×42】Quai D'Orsay Coronas Claro,多尔塞/多尔赛,,6850,7150,10,142mm x 42,142,42,25支/盒,,https://ktcigar.com/wp-content/uploads/2024/05/sbn_02_712.jpg,https://ktcigar.com/single/?sku=QUA001&id=7073
COB074,高希霸 世纪一号/世纪一 纸盒 (5 X 5支/盒) 【102×40】Cohiba Siglo I C/P,高希霸,,6870,7170,10,102mm x 40,102,40,,,https://ktcigar.com/wp-content/uploads/2024/05/Cohiba_Siglo_I_CP_02_406.jpg,https://ktcigar.com/single/?sku=COB074&id=597
SAP001,参杜士．奔莎 叁杜士·奔莎比利高 (25支/盒) Sancho Panza Belicosos,参杜士．奔莎,,6890,7190,10,,,,25支/盒,,https://ktcigar.com/wp-content/uploads/2024/05/Sancho_Panza_Belicosos_03_514.jpg,https://ktcigar.com/single/?sku=SAP001&id=7129
HOY008,好友 逍遥一号/#1号 (25支/盒) 【143×46】Hoyo De Monterrey Epicure No. 1,好友,,6900,7200,10,143mm x 46,143,46,25支/盒,,https://ktcigar.com/wp-content/uploads/2024/05/Hoyo_de_Monterrey_Epicure_No1_SLB_03_542.jpg,https://ktcigar.com/single/?sku=HOY008&id=7055
SLR007,圣克里斯多 蓬塔 (25支/盒) (140*52) San Cristobal La Punta,圣克里斯多,,7000,7300,10,,,,25支/盒,,https://ktcigar.com/wp-content/uploads/2024/05/01_798.jpg,https://ktcigar.com/single/?sku=SLR007&id=7083
MON003,蒙特 A (5支/盒) 【235×47】Montecristo A,蒙特,,7290,7610,10,235mm x 47,235,47,5支/盒,特,https://ktcigar.com/wp-content/uploads/2024/05/01_456-2.jpg,https://ktcigar.com/single/?sku=MON003&id=6953
BOL001,保利华 比利高/ BBF 是鱼雷 (25支/盒) Bolivar Belicosos Finos,保利华,,7310,7630,10,,,,25支/盒,,https://ktcigar.com/wp-content/uploads/2024/05/01_493-1.jpg,https://ktcigar.com/single/?sku=BOL001&id=15643
DV075,大卫杜夫 皇家所罗门 (10支/盒) 【210×57】Davidoff Royal Release Salomones,大卫杜夫,,7390,7710,10,210mm x 57,210,57,10支/盒,,https://ktcigar.com/wp-content/uploads/2024/05/Davidoff20Royal20Release20Salomones2010s20Box2005_887.jpg,https://ktcigar.com/single/?sku=DV075&id=6908
QUA068,多尔塞/多尔赛 52号 (25支/盒) 【156×52】Quai D'Orsay No.52,多尔塞/多尔赛,,7400,7720,10,156mm x 52,156,52,25支/盒,,https://ktcigar.com/wp-content/uploads/2025/03/3490-Quai-D-Orsay-No-52-box-25-1500-1.jpg,https://ktcigar.com/single/?sku=QUA068&id=56796
ROM046,罗密欧．朱丽叶/罗密欧 二号 (10 X 5支/盒) Romeo Y Julieta Romeo No.2,罗密欧．朱丽叶/罗密欧,,7430,7750,10,,,,,,https://ktcigar.com/wp-content/uploads/2024/05/Romeo_y_Julieta_Romeo_No2_02_817.jpg,https://ktcigar.com/single/?sku=ROM046&id=26720
PUN005,潘趣 潘趣 (25支/盒) Punch Punch,潘趣,,7500,7820,10,,,,25支/盒,,https://ktcigar.com/wp-content/uploads/2024/05/Punch_Punch_BN_03_237.jpg,https://ktcigar.com/single/?sku=PUN005&id=25545
TRD002,特立尼达/千里达 殖民地 (24支/盒) 【132×44】Trinidad Coloniales,特立尼达/千里达,,8080,8430,10,132mm x 44,132,44,24支/盒,特,https://ktcigar.com/wp-content/uploads/2024/05/Trinidad_Coloniales_03_569.jpg,https://ktcigar.com/single/?sku=TRD002&id=9928
TRD005,特立尼达/千里达 (翡翠) 埃斯梅拉达 (12支/盒) 【145×54】Trinidad Esmeralda,特立尼达/千里达,,7720,8050,10,145mm x 54,145,54,12支/盒,特,https://ktcigar.com/wp-content/uploads/2024/05/Trinidad20Esmeralda02_757.jpg,https://ktcigar.com/single/?sku=TRD005&id=2709
COB028,高希霸 吉士图/吉时途 (25支/盒) 【126×35】Cohiba Exquisitos,高希霸,,7780,8120,10,126mm x 35,126,35,25支/盒,,https://ktcigar.com/wp-content/uploads/2024/05/01_889-1.jpg,https://ktcigar.com/single/?sku=COB028&id=16830
MON090,蒙特 铝管 (25支/盒) 【155×42】Montecristo Tubos,蒙特,,7790,8130,10,155mm x 42,155,42,25支/盒,特,https://ktcigar.com/wp-content/uploads/2024/05/Montecristo_Tubos_03_485.jpg,https://ktcigar.com/single/?sku=MON090&id=6961
COB081,高希霸 世纪三号/世纪三 铝管 (3x5支/盒) Cohiba Siglo III A/T,高希霸,,7800,8140,10,,,,,,https://ktcigar.com/wp-content/uploads/2024/05/Cohiba_Siglo_III_AT_02_958.jpg,https://ktcigar.com/single/?sku=COB081&id=604
PAR048,帕特加斯 P 2号 (25支/盒) 【156×52】Partagás Serie P No. 2,帕特加斯,,8180,8530,10,156mm x 52,156,52,25支/盒,特,https://ktcigar.com/wp-content/uploads/2024/05/Partagas_Serie_P_No2_SBN25s_03_449.jpg,https://ktcigar.com/single/?sku=PAR048&id=9371
MON033,蒙特 二号 (25支/盒) 【156×52】Montecristo No.2,蒙特,,7990,8340,10,156mm x 52,156,52,25支/盒,特,https://ktcigar.com/wp-content/uploads/2024/05/Montecristo_No2_BN25s_03_744.jpg,https://ktcigar.com/single/?sku=MON033&id=6964
PAR040,帕特加斯 E 2号 (25支/盒) 【140×54】Partagás Serie E No.2,帕特加斯,,8130,8480,10,140mm x 54,140,54,25支/盒,特,https://ktcigar.com/wp-content/uploads/2024/05/Partagas_Serie_E_No2_SBN25s_03_326.jpg,https://ktcigar.com/single/?sku=PAR040&id=7022
QUA005,多尔塞/多尔赛 54号 (25支/盒) 【135×54】Quai D'Orsay No.54,多尔塞/多尔赛,,8170,8520,10,135mm x 54,135,54,25支/盒,,https://ktcigar.com/wp-content/uploads/2024/05/quai_d_orsay_no.54_sbn25s_03.jpg,https://ktcigar.com/single/?sku=QUA005&id=25585
COB078,高希霸 世纪二号/世纪二 铝管 (3×5支/盒) 【129×42】Cohiba Siglo II A/T,高希霸,,8280,8640,10,129mm x 42,129,42,,,https://ktcigar.com/wp-content/uploads/2024/05/cohiba20siglo2AT01_353.jpg,https://ktcigar.com/single/?sku=COB078&id=6884
HUP011,乌普曼/优民 密林/玛瑙#50号 (25支/盒) 【159×50】H. Upmann Magnum 50,乌普曼/优民,,8290,8650,10,159mm x 50,159,50,25支/盒,,https://ktcigar.com/wp-content/uploads/2024/05/01_715-2.jpg,https://ktcigar.com/single/?sku=HUP011&id=20121
PAR019,帕特加斯 马杜罗一号 (25支/盒) 【130×52】Partagás Maduro No.1,帕特加斯,,8370,8730,10,130mm x 52,130,52,25支/盒,特,https://ktcigar.com/wp-content/uploads/2024/05/partagas_maduro_no.1_03.jpg,https://ktcigar.com/single/?sku=PAR019&id=24350
PAR020,帕特加斯 马杜罗二号 (25支/盒) 【120×55】Partagás Maduro No.2,帕特加斯,,8370,8730,10,120mm x 55,120,55,25支/盒,特,https://ktcigar.com/wp-content/uploads/2024/05/partagas_maduro_no.2_04wm.jpg,https://ktcigar.com/single/?sku=PAR020&id=7014
PAR021,帕特加斯 马杜罗三号 (25支/盒) 【145×50】Partagás Maduro No.3,帕特加斯,,8370,8730,10,145mm x 50,145,50,25支/盒,特,https://ktcigar.com/wp-content/uploads/2024/05/partagas_maduro_no.3_03wm.jpg,https://ktcigar.com/single/?sku=PAR021&id=7015
HOY017,好友 德里约赛科/里约赛科 (25支/盒) 【140×56】Hoyo De Monterrey Le Hoyo De Rio Seco,好友,,8480,8850,10,140mm x 56,140,56,25支/盒,,https://ktcigar.com/wp-content/uploads/2024/05/01_265-2.jpg,https://ktcigar.com/single/?sku=HOY017&id=7048
HUP029,乌普曼/优民 鉴赏家A LCDH (25支/盒) 【140×52】H. Upmann Connoisseur A LCDH,乌普曼/优民,,8590,8960,10,140mm x 52,140,52,25支/盒,,https://ktcigar.com/wp-content/uploads/2025/03/h-upmann-connossieur-a-box-25.webp,https://ktcigar.com/single/?sku=HUP029&id=56778
MON054,蒙特 公开赛系列 老鹰 (20支/盒) 【150×54】Montecristo Open Eagle,蒙特,,8790,9170,10,150mm x 54,150,54,20支/盒,特,https://ktcigar.com/wp-content/uploads/2024/05/01_578.jpg,https://ktcigar.com/single/?sku=MON054&id=6954
HUP024,乌普曼/优民 特许/王权 (10 X 5支/盒) 【129×42】H. Upmann Regalias,乌普曼/优民,,8930,9320,10,129mm x 42,129,42,,特,https://ktcigar.com/wp-content/uploads/2024/05/H_Upmann_Regalias_502003_289.jpg,https://ktcigar.com/single/?sku=HUP024&id=20184
COB035,高希霸 魔术师 (10支/盒) Cohiba Magicos,高希霸,,9940,10370,10,,,,10支/盒,,https://ktcigar.com/wp-content/uploads/2024/05/01_771-1.jpg,https://ktcigar.com/single/?sku=COB035&id=7805
ROM008,罗密欧．朱丽叶/罗密欧 丘吉尔/长丘吉尔 (25支/盒) 【178×47】Romeo Y Julieta Churchills,罗密欧．朱丽叶/罗密欧,,9940,10370,10,178mm x 47,178,47,25支/盒,,https://ktcigar.com/wp-content/uploads/2024/05/Romeo_y_Julieta_Churchills_25s_600_154.jpg,https://ktcigar.com/single/?sku=ROM008&id=9789
ROM020,罗密欧．朱丽叶/罗密欧 黄金系列 黛安娜 (20支/盒) Romeo Y Julieta Linea Oro Dianas,罗密欧．朱丽叶/罗密欧,,10150,10590,10,,,,20支/盒,,https://ktcigar.com/wp-content/uploads/2024/05/01_546-1.jpg,https://ktcigar.com/single/?sku=ROM020&id=9801
ROM021,罗密欧．朱丽叶/罗密欧 黄金系列 绅士 (20支/盒) Romeo Y Julieta Linea Oro Hidalgos,罗密欧．朱丽叶/罗密欧,,10150,10590,10,,,,20支/盒,详,https://ktcigar.com/wp-content/uploads/2024/05/01_123-4.jpg,https://ktcigar.com/single/?sku=ROM021&id=9802
HUP021,乌普曼/优民 诺尔拉斯/诺拉斯 玻璃瓶 LCDH (25支/盒) 【135×42】H. Upmann Noellas Glass Jar LCDH,乌普曼/优民,,9960,10390,10,135mm x 42,135,42,25支/盒,,https://ktcigar.com/wp-content/uploads/2024/05/H_Upmann_Noellas_Glass_Jar_LCDH_2009_04_398.jpg,https://ktcigar.com/single/?sku=HUP021&id=7036
TRD001,特立尼达/千里达 殖民地 (24支/盒) Trinidad Coloniales,特立尼达/千里达,,9970,10400,10,,,,24支/盒,特,https://ktcigar.com/wp-content/uploads/2024/05/Trinidad_Coloniales_03_569.jpg,https://ktcigar.com/single/?sku=TRD001&id=6897
cob100,高希霸 琥珀 (10支/盒) 【132×53】Cohiba Ambar,高希霸,,9970,10400,10,132mm x 53,132,53,10支/盒,详,https://ktcigar.com/wp-content/uploads/2025/01/no594.webp,https://ktcigar.com/single/?sku=cob100&id=7229
COB060,高希霸 罗伯图/罗拔图 無鋁管紙盒 (5 X 3支/盒) Cohiba Robustos C/P,高希霸,,10460,10910,10,,,,,,https://ktcigar.com/wp-content/uploads/2024/05/Cohiba-ROBUSTO15s01_221.jpg,https://ktcigar.com/single/?sku=COB060&id=583
ROM011,罗密欧．朱丽叶/罗密欧 丘吉尔/长丘吉尔铝管 (25支/盒) 【178×47】Romeo Y Julieta Churchills Tubos,罗密欧．朱丽叶/罗密欧,,10840,11310,10,178mm x 47,178,47,25支/盒,,https://ktcigar.com/wp-content/uploads/2024/05/01_878-2.jpg,https://ktcigar.com/single/?sku=ROM011&id=26560
MON013,蒙特 1935 大仲马 (20支/盒) 【130×49】Montecristo Dumas Linea 1935,蒙特,,10840,11310,10,130mm x 49,130,49,20支/盒,特,https://ktcigar.com/wp-content/uploads/2024/05/01_27.jpg,https://ktcigar.com/single/?sku=MON013&id=6952
COB061,高希霸 奥秘/秘宓/秘密/(小天才) (25支/盒) 【110×40】Cohiba Secretos,高希霸,,10960,11430,10,110mm x 40,110,40,25支/盒,,https://ktcigar.com/wp-content/uploads/2024/05/01_593.jpg,https://ktcigar.com/single/?sku=COB061&id=584
MON024,蒙特 1935 玛尔特斯/马尔斯 (20支/盒) 【153×53】Montecristo Maltes Linea 1935,蒙特,,12060,12580,10,153mm x 53,153,53,20支/盒,特,https://ktcigar.com/wp-content/uploads/2024/05/01_225.jpg,https://ktcigar.com/single/?sku=MON024&id=22667
COB083,高希霸 世纪三号/世纪三 纸盒 (5 X 5支/盒) Cohiba Siglo III C/P,高希霸,,12430,12970,10,,,,,,https://ktcigar.com/wp-content/uploads/2024/05/Cohiba-Siglo3cP25s01_565.jpg,https://ktcigar.com/single/?sku=COB083&id=606
HOY011,好友 逍遥二号/#2号 (50支/盒) 【124×50】Hoyo De Monterrey Epicure No.2,好友,,13050,13610,10,124mm x 50,124,50,50支/盒,,https://ktcigar.com/wp-content/uploads/2024/05/Hoyo_Epicure_No2_50_115.jpg,https://ktcigar.com/single/?sku=HOY011&id=8515
PAR059,帕特加斯 大师 (20支/盒) 【132×56】Partagas Maestro,帕特加斯,,12540,13080,10,132mm x 56,132,56,20支/盒,特,https://ktcigar.com/wp-content/uploads/2025/03/Partagas_Linea_Maestra_Maestro_-_Cigar_Box_Open_havahavana_1080x.webp,https://ktcigar.com/single/?sku=PAR059&id=56782
PAR060,帕特加斯 起源 (20支/盒) 【154×46】Partagas Origen,帕特加斯,,12540,13080,10,154mm x 46,154,46,20支/盒,特,https://ktcigar.com/wp-content/uploads/2025/03/20240917042748-Partagas_Linea_Maestra_Origen_201.jpg,https://ktcigar.com/single/?sku=PAR060&id=56783
PAR061,帕特加斯 仪式 (20支/盒) 【168×52】Partagas Rito,帕特加斯,,12820,13370,10,168mm x 52,168,52,20支/盒,特,https://ktcigar.com/wp-content/uploads/2025/03/image_share_1728249618407-800x800.jpg,https://ktcigar.com/single/?sku=PAR061&id=56784
COB022,高希霸 特级皇冠/特选皇冠 (25支/盒) 【152×38】Cohiba Coronas Especiales,高希霸,,14600,15230,10,152mm x 38,152,38,25支/盒,特,https://ktcigar.com/wp-content/uploads/2024/05/01_206-2.jpg,https://ktcigar.com/single/?sku=COB022&id=7793
COB038,高希霸 半世纪 (25支/盒) 【102×52】Cohiba Medio Siglo,高希霸,,14810,15450,10,102mm x 52,102,52,25支/盒,,https://ktcigar.com/wp-content/uploads/2024/05/medio-siglo02_318.jpg,https://ktcigar.com/single/?sku=COB038&id=7808
COB031,高希霸 天才(大) (10支/盒) 【140×52】Cohiba Genios,高希霸,,14190,14800,10,140mm x 52,140,52,10支/盒,,https://ktcigar.com/wp-content/uploads/2024/05/Cohiba_Genios_bBN10s_03_975.jpg,https://ktcigar.com/single/?sku=COB031&id=6880
COB058,高希霸 罗伯图/罗拔图 铝管 (5 X 3支/盒) 【124×50】Cohiba Robustos A/T,高希霸,,14700,15340,10,124mm x 50,124,50,,,https://ktcigar.com/wp-content/uploads/2024/05/Cohiba_Robustos_AT_02_625.jpg,https://ktcigar.com/single/?sku=COB058&id=6893
ROM067,罗密欧．朱丽叶/罗密欧 丘比特 (20支/盒) 【148×55】Romeo Y Julieta Cupidos EH-LCDH,罗密欧．朱丽叶/罗密欧,,14890,15530,10,148mm x 55,148,55,20支/盒,特,https://ktcigar.com/wp-content/uploads/2025/03/Romeo_y_Julieta_Cupidos_02__50812__97169__31636.jpg,https://ktcigar.com/single/?sku=ROM067&id=56769
COB084,高希霸 世纪四号/世纪四 (25支/盒) 【143×46】Cohiba Siglo IV,高希霸,,16680,17400,10,143mm x 46,143,46,25支/盒,,https://ktcigar.com/wp-content/uploads/2024/05/Cohiba_Siglo_IV_SLB_03_734.jpg,https://ktcigar.com/single/?sku=COB084&id=7854
COB087,高希霸 世纪四号/世纪四 纸盒 (5 X 5支/盒) 【143×46】Cohiba Siglo IV C/P,高希霸,,16380,17090,10,143mm x 46,143,46,,,https://ktcigar.com/wp-content/uploads/2024/05/Cohiba_Siglo_IV_CP_02_793.jpg,https://ktcigar.com/single/?sku=COB087&id=610
PAR062,帕特加斯 联盟 LCDH (20支/盒) 【167×45】Partagas Aliados LCDH,帕特加斯,,16760,17480,10,167mm x 45,167,45,20支/盒,特,https://ktcigar.com/wp-content/uploads/2025/03/partagas-aliados-lcdh.jpeg,https://ktcigar.com/single/?sku=PAR062&id=56785
COB095,高希霸 特级鱼雷/金字塔 (10支/盒) 【160×54】Cohiba Piramides Extra,高希霸,,16770,17490,10,160mm x 54,160,54,10支/盒,特,https://ktcigar.com/wp-content/uploads/2024/04/no31.webp,https://ktcigar.com/single/?sku=COB095&id=6877
COB093,高希霸 世纪六号/世纪六 铝管 (5 X 3支/盒) 【150×52】Cohiba Siglo VI A/T,高希霸,,16870,17600,10,150mm x 52,150,52,,,https://ktcigar.com/wp-content/uploads/2024/05/Cohiba_Siglo_VI_AT_02_677.jpg,https://ktcigar.com/single/?sku=COB093&id=616
COB057,高希霸 罗伯图/罗拔图 (25支/盒) 【124×50】Cohiba Robustos,高希霸,,17740,18510,10,124mm x 50,124,50,25支/盒,详,https://ktcigar.com/wp-content/uploads/2024/05/Cohiba_Robustos_SLB_03_682.jpg,https://ktcigar.com/single/?sku=COB057&id=6892
ROP133,洛基·帕特尔 礼盒 木盒 (100) 盒 ROCKY PATEL ROCKY PATEL SIXTY 60,洛基·帕特尔,,18850,19660,10,,,,,特,https://ktcigar.com/wp-content/uploads/2024/09/%E7%A6%AE%E7%9B%92-%E6%9C%A8%E7%9B%92-100S-%E7%9B%92-ROCKY-PATEL-ROCKY-PATEL-SIXTY-60.jpg,https://ktcigar.com/single/?sku=ROP133&id=2553
COB026,高希霸 导师 纸盒 (5 X 3支/盒) 【178×47】Cohiba Esplendidos C/P,高希霸,,19540,20380,10,178mm x 47,178,47,,,https://ktcigar.com/wp-content/uploads/2024/05/Cohiba_Esplendidos_CP_02_61.jpg,https://ktcigar.com/single/?sku=COB026&id=550
PAR057,帕特加斯 遺產2020限量版 木盒 (25支/盒) Partagas Legado Limited Edition 2020,帕特加斯,,19830,20690,10,,,,25支/盒,特,https://ktcigar.com/wp-content/uploads/2024/09/%E9%81%BA%E7%94%A22020%E9%99%90%E9%87%8F%E7%89%88-%E6%9C%A8%E7%9B%92-25S-%E7%9B%92-PARTAGAS-LEGADO-LIMITED-EDITION-2020.jpg,https://ktcigar.com/single/?sku=PAR057&id=2150
HUP014,乌普曼/优民 密林/玛瑙#52 虎年限量版 (18支/盒) H. Upmann Magnum 52 Year Of The Tiger 2022 Limited Edition,乌普曼/优民,,21810,22750,10,,,,18支/盒,,https://ktcigar.com/wp-content/uploads/2024/05/01_470.jpg,https://ktcigar.com/single/?sku=HUP014&id=1243
TRD006,特立尼达/千里达 创建 (24支/盒) 【192×40】Trinidad Fundadores,特立尼达/千里达,,23280,24290,10,192mm x 40,192,40,24支/盒,特,https://ktcigar.com/wp-content/uploads/2024/05/Trinidad20Fundadores20SBN24s_03_182.jpg,https://ktcigar.com/single/?sku=TRD006&id=27234
PAR017,帕特加斯 路西塔尼亚/巨皇冠 (50支/盒) 【194×49】Partagás Lusitanias,帕特加斯,,26000,27120,10,194mm x 49,194,49,50支/盒,特,https://ktcigar.com/wp-content/uploads/2024/05/01_54-2.jpg,https://ktcigar.com/single/?sku=PAR017&id=9340
COB103,高希霸 特级鱼雷/金字塔 铝管 (15支/盒) (5盒) 【160×54】Cohiba Piramides Extra A/T,高希霸,,25360,26460,10,160mm x 54,160,54,15支/盒,特,https://ktcigar.com/wp-content/uploads/2025/02/a5c4444c-ed1c-4e9b-8829-3f9251916d7e_640x640-removebg-preview.png,https://ktcigar.com/single/?sku=COB103&id=56750
COB025,高希霸 导师 (25支/盒) 【178×47】Cohiba Esplendidos,高希霸,,26240,27370,10,178mm x 47,178,47,25支/盒,,https://ktcigar.com/wp-content/uploads/2024/05/Cohiba_Esplendidos_BU_03_826.jpg,https://ktcigar.com/single/?sku=COB025&id=6894
COB032,高希霸 天才(大) (25支/盒) 【140×52】Cohiba Genios,高希霸,,27550,28740,10,140mm x 52,140,52,25支/盒,,https://ktcigar.com/wp-content/uploads/2024/05/01_553-2.jpg,https://ktcigar.com/single/?sku=COB032&id=7802
COB092,高希霸 世纪六号/世纪六 (25支/盒) 【150×52】Cohiba Siglo VI,高希霸,,27720,28920,10,150mm x 52,150,52,25支/盒,,https://ktcigar.com/wp-content/uploads/2024/05/Cohiba-Siglo6_02_661.jpg,https://ktcigar.com/single/?sku=COB092&id=615
COB098,高希霸 BHK 52 10支 盒 Cohiba BHK 52,高希霸,,27720,28920,10,,,,,,https://ktcigar.com/wp-content/uploads/2024/09/01_640.jpg,https://ktcigar.com/single/?sku=COB098&id=621
COB003,高希霸 55 周年 2021限量版 10支装 (10支/盒) Cohiba 55 Aniversario 2021 Limited Edition,高希霸,,34280,35760,10,,,,10支/盒,,https://ktcigar.com/wp-content/uploads/2024/05/01_599-2.jpg,https://ktcigar.com/single/?sku=COB003&id=7774
COB005,高希霸 贝喜奇/贝依可 54 (10支/盒) 【144×54】Cohiba Behike 54,高希霸,,36400,37970,10,144mm x 54,144,54,10支/盒,,https://ktcigar.com/wp-content/uploads/2024/05/01_873.jpg,https://ktcigar.com/single/?sku=COB005&id=16722
COB096,高希霸 55周年2021限量版 5支 盒 Cohiba 55 Aniversario Primier Edicion Limitada 2021 Primier,高希霸,,39560,41270,10,,,,,,https://ktcigar.com/wp-content/uploads/2024/09/02_831.jpg,https://ktcigar.com/single/?sku=COB096&id=619
COB097,高希霸 周年2021限量版 10支 盒 Cohiba 55 Aniversario Edicion Limitada 2021 55,高希霸,,43190,45060,10,,,,,,https://ktcigar.com/wp-content/uploads/2024/09/01_599.jpg,https://ktcigar.com/single/?sku=COB097&id=620
COB001,高希霸 1966 限量版2011 (10支/盒) Cohiba 1966 Limited Edition 2011,高希霸,,52260,54520,10,,,,10支/盒,,https://ktcigar.com/wp-content/uploads/2024/05/1966_01_233.jpg,https://ktcigar.com/single/?sku=COB001&id=6873
